team,date,attack,defence,full_age,midfield,overall,prestige,start_age
China PR,23 May  2014,67.0,68.0,6.0,68.0,69.0,3.0,6.0
Netherlands,23 May  2014,84.0,75.0,25.0,77.0,80.0,17.0,25.0
Czech Republic,23 May  2014,73.0,73.0,6.0,74.0,75.0,14.0,6.0
South Africa,23 May  2014,71.0,69.0,0.0,70.0,71.0,8.0,0.0
New Zealand,23 May  2014,68.0,65.0,2.0,59.0,65.0,6.0,2.0
Côte d'Ivoire,23 May  2014,79.0,76.0,3.0,77.0,77.0,11.0,3.0
Chile,23 May  2014,77.0,73.0,27.0,75.0,76.0,10.0,27.0
Colombia,23 May  2014,80.0,75.0,23.0,79.0,78.0,6.0,23.0
Peru,23 May  2014,77.0,70.0,14.0,69.0,72.0,6.0,14.0
Egypt,23 May  2014,70.0,64.0,8.0,68.0,69.0,10.0,8.0
Venezuela,23 May  2014,72.0,72.0,12.0,69.0,71.0,5.0,12.0
Bolivia,23 May  2014,69.0,63.0,6.0,55.0,63.0,2.0,6.0
India,23 May  2014,60.0,57.0,5.0,56.0,58.0,1.0,5.0
Canada,23 May  2014,74.0,64.0,4.0,72.0,70.0,2.0,4.0
Saudi Arabia,23 May  2014,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,23 May  2014,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,23 May  2014,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,23 May  2014,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,23 May  2014,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,23 May  2014,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,23 May  2014,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,23 May  2014,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,16 May  2014,82.0,84.0,48.0,81.0,83.0,20.0,48.0
England,16 May  2014,83.0,79.0,24.0,79.0,80.0,17.0,24.0
Italy,16 May  2014,82.0,80.0,30.0,82.0,82.0,19.0,30.0
Spain,16 May  2014,85.0,83.0,32.0,86.0,85.0,20.0,32.0
France,16 May  2014,84.0,80.0,61.0,80.0,82.0,18.0,61.0
Germany,16 May  2014,83.0,81.0,63.0,85.0,84.0,19.0,63.0
Argentina,16 May  2014,86.0,79.0,38.0,80.0,82.0,18.0,38.0
Portugal,16 May  2014,82.0,80.0,37.0,80.0,80.0,16.0,37.0
Turkey,16 May  2014,76.0,76.0,12.0,79.0,78.0,14.0,12.0
Nigeria,16 May  2014,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,16 May  2014,71.0,74.0,7.0,74.0,73.0,12.0,7.0
Russia,16 May  2014,78.0,75.0,6.0,77.0,77.0,12.0,6.0
Mexico,16 May  2014,79.0,75.0,50.0,73.0,75.0,15.0,50.0
Uruguay,16 May  2014,84.0,76.0,12.0,75.0,77.0,12.0,12.0
Greece,16 May  2014,74.0,75.0,5.0,72.0,74.0,13.0,5.0
Croatia,16 May  2014,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,16 May  2014,75.0,76.0,2.0,75.0,76.0,12.0,2.0
Serbia,16 May  2014,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,16 May  2014,75.0,65.0,5.0,69.0,69.0,11.0,5.0
Switzerland,16 May  2014,74.0,76.0,6.0,77.0,77.0,11.0,6.0
Sweden,16 May  2014,81.0,72.0,8.0,73.0,75.0,11.0,8.0
Republic of Ireland,16 May  2014,75.0,71.0,8.0,74.0,73.0,10.0,8.0
Korea Republic,16 May  2014,70.0,69.0,3.0,71.0,71.0,12.0,3.0
Belgium,16 May  2014,82.0,79.0,35.0,79.0,81.0,10.0,35.0
United States,16 May  2014,73.0,69.0,24.0,77.0,75.0,12.0,24.0
Norway,16 May  2014,71.0,70.0,9.0,73.0,72.0,9.0,9.0
Paraguay,16 May  2014,78.0,70.0,3.0,73.0,74.0,8.0,3.0
Ukraine,16 May  2014,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,16 May  2014,78.0,72.0,20.0,74.0,74.0,11.0,20.0
Bulgaria,16 May  2014,66.0,65.0,1.0,69.0,69.0,10.0,1.0
Finland,16 May  2014,67.0,69.0,7.0,71.0,69.0,6.0,7.0
Scotland,16 May  2014,75.0,70.0,8.0,71.0,72.0,9.0,8.0
Romania,16 May  2014,73.0,71.0,9.0,71.0,72.0,10.0,9.0
Austria,16 May  2014,72.0,73.0,4.0,76.0,74.0,10.0,4.0
Wales,16 May  2014,70.0,72.0,12.0,75.0,73.0,8.0,12.0
Slovenia,16 May  2014,70.0,71.0,1.0,73.0,72.0,10.0,1.0
Ecuador,16 May  2014,72.0,67.0,5.0,74.0,72.0,7.0,5.0
Tunisia,16 May  2014,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,16 May  2014,68.0,68.0,1.0,67.0,68.0,5.0,1.0
Hungary,16 May  2014,69.0,66.0,2.0,69.0,69.0,7.0,2.0
China PR,16 May  2014,67.0,68.0,6.0,68.0,69.0,3.0,6.0
Netherlands,16 May  2014,84.0,75.0,25.0,77.0,80.0,17.0,25.0
Czech Republic,16 May  2014,73.0,73.0,6.0,74.0,75.0,14.0,6.0
South Africa,16 May  2014,69.0,70.0,0.0,71.0,71.0,8.0,0.0
New Zealand,16 May  2014,68.0,65.0,2.0,59.0,65.0,6.0,2.0
Côte d'Ivoire,16 May  2014,79.0,76.0,3.0,77.0,77.0,11.0,3.0
Chile,16 May  2014,76.0,73.0,27.0,76.0,77.0,10.0,27.0
Colombia,16 May  2014,80.0,75.0,23.0,79.0,78.0,6.0,23.0
Peru,16 May  2014,77.0,70.0,14.0,69.0,72.0,6.0,14.0
Egypt,16 May  2014,70.0,64.0,8.0,68.0,69.0,10.0,8.0
Venezuela,16 May  2014,72.0,72.0,12.0,69.0,71.0,5.0,12.0
Bolivia,16 May  2014,69.0,63.0,6.0,55.0,63.0,2.0,6.0
India,16 May  2014,60.0,57.0,5.0,56.0,58.0,1.0,5.0
Canada,16 May  2014,74.0,64.0,4.0,72.0,70.0,2.0,4.0
Saudi Arabia,16 May  2014,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,16 May  2014,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,16 May  2014,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,16 May  2014,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,16 May  2014,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,16 May  2014,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,16 May  2014,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,16 May  2014,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,09 May  2014,82.0,84.0,48.0,81.0,83.0,20.0,48.0
England,09 May  2014,83.0,80.0,24.0,80.0,81.0,17.0,24.0
Italy,09 May  2014,80.0,80.0,30.0,82.0,81.0,19.0,30.0
Spain,09 May  2014,85.0,83.0,32.0,85.0,85.0,20.0,32.0
France,09 May  2014,83.0,80.0,61.0,82.0,82.0,18.0,61.0
Germany,09 May  2014,83.0,81.0,63.0,85.0,84.0,19.0,63.0
Argentina,09 May  2014,85.0,79.0,38.0,81.0,82.0,18.0,38.0
Portugal,09 May  2014,81.0,80.0,37.0,80.0,80.0,16.0,37.0
Turkey,09 May  2014,76.0,75.0,12.0,79.0,78.0,14.0,12.0
Nigeria,09 May  2014,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,09 May  2014,75.0,75.0,7.0,74.0,74.0,12.0,7.0
Russia,09 May  2014,78.0,75.0,6.0,77.0,77.0,12.0,6.0
Mexico,09 May  2014,77.0,75.0,50.0,73.0,75.0,15.0,50.0
Uruguay,09 May  2014,84.0,76.0,12.0,75.0,77.0,12.0,12.0
Greece,09 May  2014,74.0,75.0,5.0,72.0,74.0,13.0,5.0
Croatia,09 May  2014,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,09 May  2014,75.0,76.0,2.0,76.0,76.0,12.0,2.0
Serbia,09 May  2014,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,09 May  2014,75.0,65.0,5.0,69.0,69.0,11.0,5.0
Switzerland,09 May  2014,74.0,76.0,6.0,77.0,77.0,11.0,6.0
Sweden,09 May  2014,81.0,72.0,8.0,73.0,75.0,11.0,8.0
Republic of Ireland,09 May  2014,75.0,71.0,8.0,74.0,73.0,10.0,8.0
Korea Republic,09 May  2014,70.0,69.0,3.0,71.0,71.0,12.0,3.0
Belgium,09 May  2014,82.0,79.0,35.0,80.0,81.0,10.0,35.0
United States,09 May  2014,73.0,69.0,24.0,77.0,75.0,12.0,24.0
Norway,09 May  2014,71.0,70.0,9.0,73.0,72.0,9.0,9.0
Paraguay,09 May  2014,78.0,70.0,3.0,73.0,74.0,8.0,3.0
Ukraine,09 May  2014,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,09 May  2014,70.0,69.0,20.0,72.0,71.0,11.0,20.0
Bulgaria,09 May  2014,66.0,65.0,1.0,69.0,69.0,10.0,1.0
Finland,09 May  2014,67.0,69.0,7.0,71.0,69.0,6.0,7.0
Scotland,09 May  2014,75.0,70.0,8.0,71.0,72.0,9.0,8.0
Romania,09 May  2014,73.0,71.0,9.0,71.0,72.0,10.0,9.0
Austria,09 May  2014,72.0,73.0,4.0,76.0,74.0,10.0,4.0
Wales,09 May  2014,70.0,72.0,12.0,75.0,73.0,8.0,12.0
Slovenia,09 May  2014,70.0,71.0,1.0,73.0,72.0,10.0,1.0
Ecuador,09 May  2014,72.0,67.0,5.0,73.0,71.0,7.0,5.0
Tunisia,09 May  2014,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,09 May  2014,68.0,68.0,1.0,67.0,68.0,5.0,1.0
Hungary,09 May  2014,69.0,66.0,2.0,69.0,69.0,7.0,2.0
China PR,09 May  2014,67.0,68.0,6.0,68.0,69.0,3.0,6.0
Netherlands,09 May  2014,86.0,75.0,25.0,79.0,79.0,17.0,25.0
Czech Republic,09 May  2014,73.0,74.0,6.0,74.0,75.0,14.0,6.0
South Africa,09 May  2014,69.0,68.0,0.0,69.0,71.0,8.0,0.0
New Zealand,09 May  2014,68.0,65.0,2.0,59.0,65.0,6.0,2.0
Côte d'Ivoire,09 May  2014,79.0,74.0,3.0,77.0,77.0,11.0,3.0
Chile,09 May  2014,77.0,73.0,27.0,76.0,76.0,10.0,27.0
Colombia,09 May  2014,80.0,74.0,23.0,77.0,77.0,6.0,23.0
Peru,09 May  2014,77.0,70.0,14.0,69.0,72.0,6.0,14.0
Egypt,09 May  2014,70.0,64.0,8.0,68.0,69.0,10.0,8.0
Venezuela,09 May  2014,72.0,72.0,12.0,69.0,71.0,5.0,12.0
Bolivia,09 May  2014,69.0,63.0,6.0,55.0,63.0,2.0,6.0
India,09 May  2014,60.0,57.0,5.0,56.0,58.0,1.0,5.0
Canada,09 May  2014,74.0,64.0,4.0,72.0,70.0,2.0,4.0
Saudi Arabia,09 May  2014,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,09 May  2014,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,09 May  2014,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,09 May  2014,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,09 May  2014,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,09 May  2014,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,09 May  2014,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,09 May  2014,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,02 May  2014,82.0,84.0,48.0,81.0,83.0,20.0,48.0
England,02 May  2014,83.0,80.0,24.0,80.0,81.0,17.0,24.0
Italy,02 May  2014,80.0,80.0,30.0,82.0,81.0,19.0,30.0
Spain,02 May  2014,85.0,83.0,32.0,85.0,85.0,20.0,32.0
France,02 May  2014,83.0,80.0,61.0,82.0,82.0,18.0,61.0
Germany,02 May  2014,83.0,81.0,63.0,85.0,84.0,19.0,63.0
Argentina,02 May  2014,85.0,79.0,38.0,81.0,82.0,18.0,38.0
Portugal,02 May  2014,81.0,80.0,37.0,80.0,80.0,16.0,37.0
Turkey,02 May  2014,76.0,75.0,12.0,79.0,78.0,14.0,12.0
Nigeria,02 May  2014,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,02 May  2014,75.0,75.0,7.0,74.0,74.0,12.0,7.0
Russia,02 May  2014,78.0,75.0,6.0,77.0,77.0,12.0,6.0
Mexico,02 May  2014,77.0,75.0,50.0,73.0,75.0,15.0,50.0
Uruguay,02 May  2014,84.0,76.0,12.0,75.0,77.0,12.0,12.0
Greece,02 May  2014,74.0,75.0,5.0,72.0,74.0,13.0,5.0
Croatia,02 May  2014,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,02 May  2014,75.0,76.0,2.0,76.0,76.0,12.0,2.0
Serbia,02 May  2014,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,02 May  2014,75.0,65.0,5.0,69.0,70.0,11.0,5.0
Switzerland,02 May  2014,74.0,76.0,6.0,77.0,77.0,11.0,6.0
Sweden,02 May  2014,81.0,72.0,8.0,73.0,75.0,11.0,8.0
Republic of Ireland,02 May  2014,75.0,71.0,8.0,74.0,73.0,10.0,8.0
Korea Republic,02 May  2014,70.0,67.0,3.0,71.0,71.0,12.0,3.0
Belgium,02 May  2014,82.0,79.0,35.0,80.0,81.0,10.0,35.0
United States,02 May  2014,73.0,69.0,24.0,77.0,75.0,12.0,24.0
Norway,02 May  2014,71.0,70.0,9.0,73.0,72.0,9.0,9.0
Paraguay,02 May  2014,78.0,70.0,3.0,73.0,74.0,8.0,3.0
Ukraine,02 May  2014,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,02 May  2014,81.0,72.0,20.0,74.0,76.0,11.0,20.0
Bulgaria,02 May  2014,66.0,65.0,1.0,69.0,68.0,10.0,1.0
Finland,02 May  2014,67.0,69.0,7.0,71.0,69.0,6.0,7.0
Scotland,02 May  2014,75.0,70.0,8.0,71.0,72.0,9.0,8.0
Romania,02 May  2014,73.0,71.0,9.0,71.0,72.0,10.0,9.0
Austria,02 May  2014,72.0,73.0,4.0,76.0,74.0,10.0,4.0
Wales,02 May  2014,70.0,72.0,12.0,75.0,73.0,8.0,12.0
Slovenia,02 May  2014,70.0,71.0,1.0,73.0,72.0,10.0,1.0
Ecuador,02 May  2014,72.0,67.0,5.0,73.0,71.0,7.0,5.0
Tunisia,02 May  2014,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,02 May  2014,68.0,68.0,1.0,67.0,68.0,5.0,1.0
Hungary,02 May  2014,69.0,66.0,2.0,69.0,69.0,7.0,2.0
China PR,02 May  2014,67.0,68.0,6.0,68.0,69.0,3.0,6.0
Netherlands,02 May  2014,86.0,75.0,25.0,79.0,79.0,17.0,25.0
Czech Republic,02 May  2014,73.0,74.0,6.0,74.0,75.0,14.0,6.0
South Africa,02 May  2014,69.0,68.0,0.0,69.0,71.0,8.0,0.0
New Zealand,02 May  2014,68.0,65.0,2.0,59.0,65.0,6.0,2.0
Côte d'Ivoire,02 May  2014,78.0,74.0,3.0,77.0,76.0,11.0,3.0
Chile,02 May  2014,77.0,73.0,27.0,76.0,76.0,10.0,27.0
Colombia,02 May  2014,80.0,74.0,23.0,77.0,77.0,6.0,23.0
Peru,02 May  2014,77.0,70.0,14.0,69.0,72.0,6.0,14.0
Egypt,02 May  2014,70.0,64.0,8.0,68.0,69.0,10.0,8.0
Venezuela,02 May  2014,72.0,72.0,12.0,69.0,71.0,5.0,12.0
Bolivia,02 May  2014,69.0,63.0,6.0,55.0,63.0,2.0,6.0
India,02 May  2014,60.0,57.0,5.0,56.0,58.0,1.0,5.0
Canada,02 May  2014,74.0,64.0,4.0,72.0,70.0,2.0,4.0
Saudi Arabia,02 May  2014,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,02 May  2014,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,02 May  2014,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,02 May  2014,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,02 May  2014,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,02 May  2014,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,02 May  2014,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,02 May  2014,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,25 Apr  2014,82.0,84.0,48.0,81.0,83.0,20.0,48.0
England,25 Apr  2014,83.0,80.0,24.0,80.0,81.0,17.0,24.0
Italy,25 Apr  2014,80.0,80.0,30.0,83.0,81.0,19.0,30.0
Spain,25 Apr  2014,85.0,83.0,32.0,85.0,85.0,20.0,32.0
France,25 Apr  2014,83.0,80.0,61.0,82.0,82.0,18.0,61.0
Germany,25 Apr  2014,83.0,81.0,63.0,85.0,84.0,19.0,63.0
Argentina,25 Apr  2014,85.0,79.0,38.0,81.0,82.0,18.0,38.0
Portugal,25 Apr  2014,81.0,80.0,37.0,80.0,80.0,16.0,37.0
Turkey,25 Apr  2014,76.0,75.0,12.0,79.0,78.0,14.0,12.0
Nigeria,25 Apr  2014,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,25 Apr  2014,75.0,75.0,7.0,74.0,74.0,12.0,7.0
Russia,25 Apr  2014,78.0,75.0,6.0,77.0,77.0,12.0,6.0
Mexico,25 Apr  2014,77.0,75.0,50.0,73.0,75.0,15.0,50.0
Uruguay,25 Apr  2014,84.0,76.0,12.0,75.0,77.0,12.0,12.0
Greece,25 Apr  2014,74.0,75.0,5.0,72.0,74.0,13.0,5.0
Croatia,25 Apr  2014,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,25 Apr  2014,75.0,76.0,2.0,76.0,76.0,12.0,2.0
Serbia,25 Apr  2014,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,25 Apr  2014,76.0,65.0,5.0,70.0,70.0,11.0,5.0
Switzerland,25 Apr  2014,74.0,76.0,6.0,77.0,77.0,11.0,6.0
Sweden,25 Apr  2014,81.0,72.0,8.0,73.0,75.0,11.0,8.0
Republic of Ireland,25 Apr  2014,75.0,71.0,8.0,74.0,73.0,10.0,8.0
Korea Republic,25 Apr  2014,70.0,67.0,3.0,71.0,71.0,12.0,3.0
Belgium,25 Apr  2014,82.0,79.0,35.0,80.0,81.0,10.0,35.0
United States,25 Apr  2014,73.0,69.0,24.0,77.0,75.0,12.0,24.0
Norway,25 Apr  2014,71.0,70.0,9.0,73.0,72.0,9.0,9.0
Paraguay,25 Apr  2014,78.0,70.0,3.0,73.0,74.0,8.0,3.0
Ukraine,25 Apr  2014,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,25 Apr  2014,81.0,72.0,20.0,74.0,76.0,11.0,20.0
Bulgaria,25 Apr  2014,66.0,65.0,1.0,69.0,69.0,10.0,1.0
Finland,25 Apr  2014,67.0,69.0,7.0,71.0,69.0,6.0,7.0
Scotland,25 Apr  2014,75.0,70.0,8.0,71.0,72.0,9.0,8.0
Romania,25 Apr  2014,73.0,71.0,9.0,71.0,72.0,10.0,9.0
Austria,25 Apr  2014,72.0,73.0,4.0,76.0,74.0,10.0,4.0
Wales,25 Apr  2014,70.0,72.0,12.0,75.0,73.0,8.0,12.0
Slovenia,25 Apr  2014,70.0,71.0,1.0,73.0,72.0,10.0,1.0
Ecuador,25 Apr  2014,72.0,67.0,5.0,73.0,71.0,7.0,5.0
Tunisia,25 Apr  2014,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,25 Apr  2014,68.0,68.0,1.0,67.0,68.0,5.0,1.0
Hungary,25 Apr  2014,69.0,66.0,2.0,69.0,69.0,7.0,2.0
China PR,25 Apr  2014,67.0,68.0,6.0,68.0,69.0,3.0,6.0
Netherlands,25 Apr  2014,86.0,75.0,25.0,79.0,79.0,17.0,25.0
Czech Republic,25 Apr  2014,73.0,74.0,6.0,74.0,75.0,14.0,6.0
South Africa,25 Apr  2014,69.0,69.0,0.0,69.0,71.0,8.0,0.0
New Zealand,25 Apr  2014,68.0,65.0,2.0,59.0,65.0,6.0,2.0
Côte d'Ivoire,25 Apr  2014,78.0,74.0,3.0,77.0,76.0,11.0,3.0
Chile,25 Apr  2014,77.0,72.0,27.0,76.0,76.0,10.0,27.0
Colombia,25 Apr  2014,80.0,74.0,23.0,78.0,78.0,6.0,23.0
Peru,25 Apr  2014,77.0,70.0,14.0,69.0,72.0,6.0,14.0
Egypt,25 Apr  2014,70.0,64.0,8.0,68.0,69.0,10.0,8.0
Venezuela,25 Apr  2014,72.0,72.0,12.0,69.0,71.0,5.0,12.0
Bolivia,25 Apr  2014,69.0,63.0,6.0,55.0,63.0,2.0,6.0
India,25 Apr  2014,60.0,57.0,5.0,56.0,58.0,1.0,5.0
Canada,25 Apr  2014,74.0,64.0,4.0,72.0,70.0,2.0,4.0
Saudi Arabia,25 Apr  2014,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,25 Apr  2014,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,25 Apr  2014,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,25 Apr  2014,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,25 Apr  2014,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,25 Apr  2014,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,25 Apr  2014,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,25 Apr  2014,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,18 Apr  2014,82.0,84.0,48.0,81.0,83.0,20.0,48.0
England,18 Apr  2014,82.0,80.0,24.0,79.0,81.0,17.0,24.0
Italy,18 Apr  2014,80.0,80.0,30.0,82.0,81.0,19.0,30.0
Spain,18 Apr  2014,85.0,83.0,32.0,85.0,85.0,20.0,32.0
France,18 Apr  2014,83.0,80.0,61.0,82.0,82.0,18.0,61.0
Germany,18 Apr  2014,83.0,81.0,63.0,85.0,84.0,19.0,63.0
Argentina,18 Apr  2014,85.0,79.0,38.0,81.0,82.0,18.0,38.0
Portugal,18 Apr  2014,81.0,80.0,37.0,80.0,80.0,16.0,37.0
Turkey,18 Apr  2014,76.0,75.0,12.0,79.0,78.0,14.0,12.0
Nigeria,18 Apr  2014,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,18 Apr  2014,75.0,75.0,7.0,74.0,74.0,12.0,7.0
Russia,18 Apr  2014,78.0,75.0,6.0,77.0,77.0,12.0,6.0
Mexico,18 Apr  2014,77.0,75.0,50.0,73.0,75.0,15.0,50.0
Uruguay,18 Apr  2014,84.0,76.0,12.0,75.0,77.0,12.0,12.0
Greece,18 Apr  2014,74.0,75.0,5.0,72.0,74.0,13.0,5.0
Croatia,18 Apr  2014,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,18 Apr  2014,75.0,76.0,2.0,76.0,76.0,12.0,2.0
Serbia,18 Apr  2014,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,18 Apr  2014,76.0,65.0,5.0,70.0,70.0,11.0,5.0
Switzerland,18 Apr  2014,74.0,76.0,6.0,77.0,77.0,11.0,6.0
Sweden,18 Apr  2014,79.0,72.0,8.0,73.0,75.0,11.0,8.0
Republic of Ireland,18 Apr  2014,75.0,71.0,8.0,74.0,73.0,10.0,8.0
Korea Republic,18 Apr  2014,70.0,67.0,3.0,70.0,71.0,12.0,3.0
Belgium,18 Apr  2014,82.0,79.0,35.0,79.0,81.0,10.0,35.0
United States,18 Apr  2014,73.0,69.0,24.0,78.0,75.0,12.0,24.0
Norway,18 Apr  2014,71.0,70.0,9.0,73.0,72.0,9.0,9.0
Paraguay,18 Apr  2014,78.0,70.0,3.0,73.0,74.0,8.0,3.0
Ukraine,18 Apr  2014,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,18 Apr  2014,81.0,72.0,20.0,74.0,76.0,11.0,20.0
Bulgaria,18 Apr  2014,66.0,65.0,1.0,69.0,68.0,10.0,1.0
Finland,18 Apr  2014,67.0,69.0,7.0,71.0,69.0,6.0,7.0
Scotland,18 Apr  2014,75.0,70.0,8.0,71.0,72.0,9.0,8.0
Romania,18 Apr  2014,73.0,71.0,9.0,71.0,72.0,10.0,9.0
Austria,18 Apr  2014,72.0,73.0,4.0,75.0,74.0,10.0,4.0
Wales,18 Apr  2014,70.0,72.0,12.0,74.0,73.0,8.0,12.0
Slovenia,18 Apr  2014,70.0,71.0,1.0,73.0,72.0,10.0,1.0
Ecuador,18 Apr  2014,72.0,67.0,5.0,73.0,71.0,7.0,5.0
Tunisia,18 Apr  2014,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,18 Apr  2014,68.0,68.0,1.0,67.0,68.0,5.0,1.0
Hungary,18 Apr  2014,69.0,66.0,2.0,69.0,69.0,7.0,2.0
China PR,18 Apr  2014,67.0,68.0,6.0,68.0,69.0,3.0,6.0
Netherlands,18 Apr  2014,86.0,75.0,25.0,79.0,79.0,17.0,25.0
Czech Republic,18 Apr  2014,73.0,74.0,6.0,74.0,75.0,14.0,6.0
South Africa,18 Apr  2014,70.0,69.0,0.0,69.0,71.0,8.0,0.0
New Zealand,18 Apr  2014,68.0,65.0,2.0,59.0,65.0,6.0,2.0
Côte d'Ivoire,18 Apr  2014,78.0,74.0,3.0,77.0,76.0,11.0,3.0
Chile,18 Apr  2014,77.0,72.0,27.0,76.0,76.0,10.0,27.0
Colombia,18 Apr  2014,80.0,74.0,23.0,78.0,78.0,6.0,23.0
Peru,18 Apr  2014,77.0,70.0,14.0,69.0,72.0,6.0,14.0
Egypt,18 Apr  2014,70.0,64.0,8.0,68.0,69.0,10.0,8.0
Venezuela,18 Apr  2014,72.0,72.0,12.0,69.0,71.0,5.0,12.0
Bolivia,18 Apr  2014,69.0,63.0,6.0,55.0,63.0,2.0,6.0
India,18 Apr  2014,60.0,57.0,5.0,56.0,58.0,1.0,5.0
Canada,18 Apr  2014,74.0,64.0,4.0,72.0,70.0,2.0,4.0
Saudi Arabia,18 Apr  2014,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,18 Apr  2014,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,18 Apr  2014,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,18 Apr  2014,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,18 Apr  2014,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,18 Apr  2014,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,18 Apr  2014,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,18 Apr  2014,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,11 Apr  2014,82.0,84.0,48.0,81.0,83.0,20.0,48.0
England,11 Apr  2014,82.0,80.0,24.0,79.0,81.0,17.0,24.0
Italy,11 Apr  2014,80.0,80.0,30.0,82.0,81.0,19.0,30.0
Spain,11 Apr  2014,85.0,83.0,32.0,85.0,85.0,20.0,32.0
France,11 Apr  2014,83.0,80.0,61.0,82.0,82.0,18.0,61.0
Germany,11 Apr  2014,83.0,81.0,63.0,85.0,84.0,19.0,63.0
Argentina,11 Apr  2014,85.0,79.0,38.0,81.0,82.0,18.0,38.0
Portugal,11 Apr  2014,81.0,80.0,37.0,80.0,80.0,16.0,37.0
Turkey,11 Apr  2014,76.0,75.0,12.0,79.0,78.0,14.0,12.0
