team,date,attack,defence,full_age,midfield,overall,prestige,start_age
France,12 Apr  2013,84.0,80.0,25.43,78.0,82.0,18.0,25.36
Germany,12 Apr  2013,84.0,82.0,24.43,84.0,84.0,19.0,25.55
Argentina,12 Apr  2013,86.0,79.0,25.91,80.0,82.0,18.0,25.73
Portugal,12 Apr  2013,81.0,80.0,26.83,80.0,80.0,16.0,27.09
Turkey,12 Apr  2013,78.0,75.0,25.13,75.0,77.0,14.0,24.82
Nigeria,12 Apr  2013,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,12 Apr  2013,72.0,75.0,25.61,74.0,74.0,12.0,27.55
Russia,12 Apr  2013,78.0,76.0,26.57,78.0,78.0,12.0,27.64
Mexico,12 Apr  2013,77.0,74.0,25.74,74.0,76.0,15.0,25.64
Uruguay,12 Apr  2013,81.0,79.0,27.3,75.0,79.0,14.0,26.73
Greece,12 Apr  2013,74.0,76.0,26.26,72.0,74.0,13.0,28.27
Croatia,12 Apr  2013,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,12 Apr  2013,80.0,76.0,26.09,76.0,77.0,12.0,26.18
Serbia,12 Apr  2013,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,12 Apr  2013,76.0,66.0,27.04,70.0,70.0,11.0,28.55
Switzerland,12 Apr  2013,76.0,75.0,24.39,77.0,76.0,11.0,24.91
Sweden,12 Apr  2013,79.0,74.0,27.22,74.0,75.0,11.0,27.73
Republic of Ireland,12 Apr  2013,74.0,72.0,26.83,74.0,74.0,10.0,28.18
Korea Republic,12 Apr  2013,74.0,68.0,25.22,71.0,72.0,12.0,25.36
Belgium,12 Apr  2013,81.0,79.0,24.65,78.0,80.0,10.0,23.18
United States,12 Apr  2013,70.0,69.0,26.04,73.0,73.0,12.0,26.82
Norway,12 Apr  2013,79.0,75.0,24.87,71.0,73.0,9.0,25.45
Paraguay,12 Apr  2013,79.0,70.0,28.61,73.0,74.0,11.0,29.73
Ukraine,12 Apr  2013,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,12 Apr  2013,85.0,74.0,24.78,74.0,76.0,11.0,26.09
Bulgaria,12 Apr  2013,70.0,67.0,26.96,66.0,69.0,10.0,26.27
Finland,12 Apr  2013,69.0,69.0,24.78,70.0,70.0,6.0,24.91
Scotland,12 Apr  2013,74.0,72.0,27.13,74.0,74.0,11.0,27.09
Romania,12 Apr  2013,72.0,72.0,25.52,69.0,71.0,10.0,25.82
Austria,12 Apr  2013,75.0,73.0,24.61,75.0,74.0,10.0,25.18
Wales,12 Apr  2013,82.0,73.0,24.87,73.0,75.0,4.0,25.55
Slovenia,12 Apr  2013,72.0,71.0,25.87,69.0,72.0,10.0,27.55
Ecuador,12 Apr  2013,73.0,66.0,25.96,74.0,72.0,7.0,25.82
Tunisia,12 Apr  2013,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,12 Apr  2013,68.0,70.0,26.22,68.0,70.0,5.0,26.73
Hungary,12 Apr  2013,71.0,66.0,25.22,72.0,70.0,7.0,25.45
China PR,12 Apr  2013,67.0,68.0,26.61,68.0,69.0,3.0,27.91
Netherlands,12 Apr  2013,85.0,75.0,24.3,79.0,80.0,17.0,24.09
Czech Republic,12 Apr  2013,68.0,75.0,25.65,74.0,75.0,14.0,25.82
South Africa,12 Apr  2013,69.0,68.0,24.87,68.0,70.0,8.0,25.27
New Zealand,12 Apr  2013,66.0,64.0,26.09,58.0,65.0,6.0,27.36
Côte d'Ivoire,12 Apr  2013,78.0,75.0,26.57,78.0,77.0,11.0,28.0
Chile,12 Apr  2013,75.0,73.0,25.83,76.0,76.0,10.0,26.18
Colombia,12 Apr  2013,81.0,76.0,27.04,73.0,78.0,6.0,26.45
Peru,12 Apr  2013,75.0,69.0,26.83,70.0,72.0,6.0,26.91
Egypt,12 Apr  2013,66.0,68.0,26.48,67.0,68.0,10.0,27.64
Venezuela,12 Apr  2013,74.0,70.0,25.96,69.0,71.0,5.0,27.27
Bolivia,12 Apr  2013,71.0,66.0,26.17,64.0,66.0,2.0,26.18
India,12 Apr  2013,60.0,57.0,24.52,56.0,58.0,1.0,25.55
Canada,12 Apr  2013,74.0,64.0,25.3,72.0,70.0,2.0,26.45
Saudi Arabia,12 Apr  2013,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,12 Apr  2013,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,12 Apr  2013,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,12 Apr  2013,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,12 Apr  2013,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,12 Apr  2013,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,12 Apr  2013,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,12 Apr  2013,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,05 Apr  2013,83.0,82.0,25.87,82.0,82.0,20.0,25.27
England,05 Apr  2013,84.0,80.0,25.52,80.0,81.0,17.0,26.45
Italy,05 Apr  2013,81.0,81.0,26.22,83.0,83.0,19.0,26.09
Spain,05 Apr  2013,86.0,83.0,26.87,86.0,85.0,20.0,27.55
France,05 Apr  2013,84.0,80.0,25.43,78.0,82.0,18.0,25.36
Germany,05 Apr  2013,85.0,82.0,24.43,84.0,84.0,19.0,25.55
Argentina,05 Apr  2013,86.0,79.0,25.91,80.0,82.0,18.0,25.73
Portugal,05 Apr  2013,80.0,81.0,26.65,80.0,80.0,16.0,27.09
Turkey,05 Apr  2013,78.0,75.0,25.13,75.0,77.0,14.0,24.82
Nigeria,05 Apr  2013,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,05 Apr  2013,71.0,75.0,25.61,74.0,74.0,12.0,27.55
Russia,05 Apr  2013,78.0,76.0,26.57,78.0,78.0,12.0,27.64
Mexico,05 Apr  2013,77.0,74.0,25.74,74.0,76.0,15.0,25.64
Uruguay,05 Apr  2013,81.0,79.0,27.3,75.0,79.0,14.0,26.73
Greece,05 Apr  2013,74.0,76.0,26.26,72.0,74.0,13.0,28.27
Croatia,05 Apr  2013,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,05 Apr  2013,80.0,76.0,26.09,76.0,77.0,12.0,26.18
Serbia,05 Apr  2013,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,05 Apr  2013,77.0,66.0,27.04,70.0,70.0,11.0,28.55
Switzerland,05 Apr  2013,76.0,75.0,24.39,77.0,76.0,11.0,24.91
Sweden,05 Apr  2013,79.0,74.0,27.22,74.0,76.0,11.0,27.73
Republic of Ireland,05 Apr  2013,74.0,72.0,26.83,74.0,74.0,10.0,28.18
Korea Republic,05 Apr  2013,74.0,68.0,25.22,71.0,72.0,12.0,25.36
Belgium,05 Apr  2013,81.0,79.0,24.65,78.0,80.0,10.0,23.18
United States,05 Apr  2013,70.0,69.0,26.04,73.0,73.0,12.0,26.82
Norway,05 Apr  2013,79.0,75.0,24.87,71.0,73.0,9.0,25.45
Paraguay,05 Apr  2013,79.0,70.0,28.61,73.0,74.0,11.0,29.73
Ukraine,05 Apr  2013,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,05 Apr  2013,85.0,74.0,24.78,75.0,76.0,11.0,25.82
Bulgaria,05 Apr  2013,70.0,67.0,26.96,66.0,69.0,10.0,26.27
Finland,05 Apr  2013,69.0,69.0,24.78,70.0,70.0,6.0,24.91
Scotland,05 Apr  2013,75.0,72.0,27.13,74.0,74.0,11.0,27.09
Romania,05 Apr  2013,72.0,72.0,25.52,69.0,72.0,10.0,25.82
Austria,05 Apr  2013,75.0,73.0,24.61,75.0,74.0,10.0,25.18
Wales,05 Apr  2013,82.0,73.0,24.87,73.0,75.0,4.0,25.55
Slovenia,05 Apr  2013,72.0,69.0,25.48,68.0,72.0,10.0,26.36
Ecuador,05 Apr  2013,73.0,66.0,25.96,74.0,72.0,7.0,25.82
Tunisia,05 Apr  2013,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,05 Apr  2013,68.0,70.0,26.22,68.0,70.0,5.0,26.73
Hungary,05 Apr  2013,71.0,66.0,25.22,72.0,70.0,7.0,25.45
China PR,05 Apr  2013,67.0,68.0,26.61,68.0,69.0,3.0,27.91
Netherlands,05 Apr  2013,85.0,75.0,24.3,79.0,80.0,17.0,24.09
Czech Republic,05 Apr  2013,68.0,75.0,25.65,74.0,75.0,14.0,25.82
South Africa,05 Apr  2013,69.0,68.0,24.87,68.0,70.0,8.0,25.27
New Zealand,05 Apr  2013,66.0,64.0,26.0,58.0,65.0,6.0,27.55
Côte d'Ivoire,05 Apr  2013,78.0,75.0,26.57,78.0,77.0,11.0,28.0
Chile,05 Apr  2013,75.0,73.0,25.83,77.0,76.0,10.0,26.18
Colombia,05 Apr  2013,81.0,76.0,27.04,73.0,78.0,6.0,26.45
Peru,05 Apr  2013,75.0,69.0,26.83,70.0,72.0,6.0,26.91
Egypt,05 Apr  2013,66.0,68.0,26.48,67.0,68.0,10.0,27.64
Venezuela,05 Apr  2013,74.0,70.0,25.96,69.0,71.0,5.0,27.27
Bolivia,05 Apr  2013,71.0,66.0,26.17,64.0,66.0,2.0,26.18
India,05 Apr  2013,60.0,57.0,24.52,56.0,58.0,1.0,25.55
Canada,05 Apr  2013,74.0,64.0,25.3,72.0,70.0,2.0,26.45
Saudi Arabia,05 Apr  2013,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,05 Apr  2013,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,05 Apr  2013,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,05 Apr  2013,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,05 Apr  2013,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,05 Apr  2013,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,05 Apr  2013,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,05 Apr  2013,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,28 Mar  2013,83.0,82.0,25.7,81.0,82.0,20.0,25.27
England,28 Mar  2013,84.0,80.0,25.52,80.0,81.0,17.0,26.45
Italy,28 Mar  2013,81.0,81.0,26.74,83.0,83.0,19.0,26.36
Spain,28 Mar  2013,86.0,83.0,26.96,86.0,86.0,20.0,27.45
France,28 Mar  2013,82.0,80.0,25.35,82.0,82.0,18.0,24.27
Germany,28 Mar  2013,85.0,82.0,24.43,84.0,84.0,19.0,25.55
Argentina,28 Mar  2013,86.0,79.0,25.91,80.0,82.0,18.0,25.73
Portugal,28 Mar  2013,80.0,81.0,26.65,80.0,80.0,16.0,27.09
Turkey,28 Mar  2013,78.0,75.0,25.04,76.0,77.0,14.0,24.27
Nigeria,28 Mar  2013,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,28 Mar  2013,69.0,75.0,25.09,74.0,75.0,12.0,26.36
Russia,28 Mar  2013,78.0,76.0,26.65,78.0,78.0,12.0,27.64
Mexico,28 Mar  2013,79.0,74.0,26.0,74.0,75.0,15.0,25.64
Uruguay,28 Mar  2013,81.0,79.0,27.3,75.0,79.0,14.0,26.73
Greece,28 Mar  2013,74.0,76.0,26.26,72.0,74.0,13.0,28.27
Croatia,28 Mar  2013,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,28 Mar  2013,65.0,76.0,26.13,77.0,76.0,12.0,25.27
Serbia,28 Mar  2013,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,28 Mar  2013,77.0,66.0,27.04,70.0,70.0,11.0,28.55
Switzerland,28 Mar  2013,76.0,75.0,24.39,77.0,76.0,11.0,24.91
Sweden,28 Mar  2013,80.0,73.0,27.17,76.0,76.0,11.0,27.09
Republic of Ireland,28 Mar  2013,74.0,72.0,26.83,74.0,74.0,10.0,28.18
Korea Republic,28 Mar  2013,74.0,69.0,25.52,72.0,73.0,12.0,25.36
Belgium,28 Mar  2013,78.0,80.0,24.65,78.0,80.0,10.0,23.27
United States,28 Mar  2013,69.0,69.0,26.04,73.0,73.0,12.0,26.82
Norway,28 Mar  2013,75.0,75.0,24.52,73.0,73.0,9.0,26.0
Paraguay,28 Mar  2013,79.0,70.0,28.61,73.0,74.0,11.0,29.73
Ukraine,28 Mar  2013,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,28 Mar  2013,85.0,74.0,25.7,75.0,76.0,11.0,25.82
Bulgaria,28 Mar  2013,68.0,68.0,26.87,66.0,69.0,10.0,25.73
Finland,28 Mar  2013,69.0,69.0,25.74,70.0,70.0,6.0,24.27
Scotland,28 Mar  2013,75.0,72.0,27.13,74.0,74.0,11.0,27.09
Romania,28 Mar  2013,72.0,72.0,25.52,68.0,71.0,10.0,25.82
Austria,28 Mar  2013,75.0,73.0,24.61,75.0,74.0,10.0,25.18
Wales,28 Mar  2013,82.0,73.0,24.87,73.0,75.0,4.0,25.55
Slovenia,28 Mar  2013,72.0,69.0,25.48,68.0,72.0,10.0,26.36
Ecuador,28 Mar  2013,73.0,66.0,25.96,74.0,72.0,7.0,25.82
Tunisia,28 Mar  2013,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,28 Mar  2013,68.0,70.0,25.83,68.0,70.0,5.0,26.73
Hungary,28 Mar  2013,71.0,66.0,25.22,72.0,70.0,7.0,25.45
China PR,28 Mar  2013,67.0,68.0,26.61,68.0,69.0,3.0,27.91
Netherlands,28 Mar  2013,85.0,75.0,24.87,79.0,80.0,17.0,24.0
Czech Republic,28 Mar  2013,72.0,75.0,26.61,74.0,75.0,14.0,27.55
South Africa,28 Mar  2013,67.0,70.0,25.22,69.0,70.0,8.0,24.64
New Zealand,28 Mar  2013,66.0,64.0,26.0,58.0,65.0,6.0,27.55
Côte d'Ivoire,28 Mar  2013,79.0,75.0,27.3,77.0,77.0,11.0,28.82
Chile,28 Mar  2013,75.0,73.0,25.83,76.0,76.0,10.0,26.18
Colombia,28 Mar  2013,80.0,76.0,27.52,73.0,78.0,6.0,26.45
Peru,28 Mar  2013,75.0,69.0,26.83,70.0,72.0,6.0,26.91
Egypt,28 Mar  2013,66.0,68.0,26.48,67.0,68.0,10.0,27.64
Venezuela,28 Mar  2013,74.0,70.0,25.96,69.0,71.0,5.0,27.27
Bolivia,28 Mar  2013,71.0,66.0,26.17,64.0,66.0,2.0,26.18
India,28 Mar  2013,60.0,57.0,24.52,56.0,58.0,1.0,25.55
Canada,28 Mar  2013,74.0,64.0,25.3,72.0,70.0,2.0,26.45
Saudi Arabia,28 Mar  2013,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,28 Mar  2013,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,28 Mar  2013,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,28 Mar  2013,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,28 Mar  2013,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,28 Mar  2013,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,28 Mar  2013,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,28 Mar  2013,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,22 Mar  2013,83.0,82.0,26.78,80.0,82.0,20.0,26.45
England,22 Mar  2013,84.0,80.0,26.3,79.0,81.0,17.0,26.27
Italy,22 Mar  2013,81.0,81.0,27.78,83.0,83.0,19.0,28.18
Spain,22 Mar  2013,86.0,83.0,28.0,86.0,85.0,20.0,28.45
France,22 Mar  2013,86.0,81.0,26.74,79.0,82.0,18.0,26.64
Germany,22 Mar  2013,85.0,82.0,25.43,84.0,84.0,19.0,26.55
Argentina,22 Mar  2013,86.0,79.0,26.91,80.0,82.0,18.0,26.73
Portugal,22 Mar  2013,80.0,80.0,27.96,80.0,80.0,16.0,28.09
Turkey,22 Mar  2013,76.0,75.0,25.83,77.0,77.0,14.0,25.27
Nigeria,22 Mar  2013,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,22 Mar  2013,69.0,75.0,25.52,74.0,74.0,12.0,27.36
Russia,22 Mar  2013,78.0,76.0,27.65,78.0,78.0,12.0,28.64
Mexico,22 Mar  2013,77.0,74.0,26.7,74.0,76.0,15.0,26.64
Uruguay,22 Mar  2013,81.0,79.0,28.3,75.0,79.0,14.0,27.73
Greece,22 Mar  2013,74.0,76.0,27.26,72.0,74.0,13.0,29.27
Croatia,22 Mar  2013,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,22 Mar  2013,65.0,76.0,27.22,77.0,76.0,12.0,26.27
Serbia,22 Mar  2013,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,22 Mar  2013,77.0,68.0,28.04,69.0,71.0,11.0,29.0
Switzerland,22 Mar  2013,76.0,75.0,25.39,77.0,76.0,11.0,25.91
Sweden,22 Mar  2013,79.0,74.0,28.22,74.0,75.0,11.0,28.73
Republic of Ireland,22 Mar  2013,74.0,72.0,27.83,74.0,74.0,10.0,29.18
Korea Republic,22 Mar  2013,73.0,70.0,26.35,71.0,73.0,12.0,26.18
Belgium,22 Mar  2013,78.0,80.0,25.87,78.0,80.0,10.0,24.27
United States,22 Mar  2013,73.0,73.0,27.61,74.0,74.0,12.0,28.09
Norway,22 Mar  2013,75.0,75.0,25.52,73.0,73.0,9.0,27.0
Paraguay,22 Mar  2013,79.0,70.0,29.61,73.0,74.0,11.0,30.73
Ukraine,22 Mar  2013,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,22 Mar  2013,85.0,74.0,26.7,75.0,76.0,11.0,26.82
Bulgaria,22 Mar  2013,68.0,68.0,27.87,66.0,69.0,10.0,26.73
Finland,22 Mar  2013,69.0,66.0,27.04,71.0,70.0,6.0,24.45
Scotland,22 Mar  2013,75.0,72.0,28.13,74.0,74.0,11.0,28.09
Romania,22 Mar  2013,72.0,72.0,26.52,67.0,71.0,10.0,26.91
Austria,22 Mar  2013,75.0,73.0,25.61,74.0,74.0,10.0,26.18
Wales,22 Mar  2013,82.0,73.0,24.87,73.0,75.0,4.0,25.55
Slovenia,22 Mar  2013,72.0,69.0,26.48,68.0,72.0,10.0,27.36
Ecuador,22 Mar  2013,73.0,66.0,26.96,74.0,72.0,7.0,26.82
Tunisia,22 Mar  2013,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,22 Mar  2013,68.0,69.0,26.91,69.0,70.0,5.0,27.73
Hungary,22 Mar  2013,71.0,66.0,26.22,72.0,70.0,7.0,26.45
China PR,22 Mar  2013,67.0,68.0,26.61,68.0,69.0,3.0,27.91
Netherlands,22 Mar  2013,85.0,75.0,25.87,79.0,80.0,17.0,25.0
Czech Republic,22 Mar  2013,72.0,75.0,27.61,74.0,75.0,14.0,28.55
South Africa,22 Mar  2013,67.0,70.0,26.22,69.0,70.0,8.0,25.64
New Zealand,22 Mar  2013,66.0,64.0,27.0,58.0,65.0,6.0,28.55
Côte d'Ivoire,22 Mar  2013,79.0,75.0,28.3,77.0,77.0,11.0,29.82
Chile,22 Mar  2013,75.0,73.0,26.87,76.0,76.0,10.0,28.36
Colombia,22 Mar  2013,80.0,76.0,28.52,73.0,78.0,6.0,27.45
Peru,22 Mar  2013,75.0,69.0,27.83,70.0,72.0,6.0,27.91
Egypt,22 Mar  2013,66.0,68.0,26.65,67.0,68.0,10.0,28.64
Venezuela,22 Mar  2013,74.0,70.0,26.96,69.0,71.0,5.0,28.27
Bolivia,22 Mar  2013,71.0,66.0,27.17,64.0,66.0,2.0,27.18
India,22 Mar  2013,60.0,57.0,25.52,56.0,58.0,1.0,26.55
Canada,22 Mar  2013,74.0,64.0,25.3,72.0,70.0,2.0,26.45
Saudi Arabia,22 Mar  2013,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,22 Mar  2013,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,22 Mar  2013,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,22 Mar  2013,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,22 Mar  2013,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,22 Mar  2013,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,22 Mar  2013,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,22 Mar  2013,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,15 Mar  2013,82.0,82.0,25.7,81.0,82.0,20.0,24.27
England,15 Mar  2013,85.0,80.0,25.39,79.0,81.0,17.0,25.0
Italy,15 Mar  2013,80.0,81.0,26.78,83.0,83.0,19.0,27.18
Spain,15 Mar  2013,86.0,83.0,27.0,86.0,85.0,20.0,27.0
France,15 Mar  2013,86.0,81.0,25.74,79.0,82.0,18.0,25.64
Germany,15 Mar  2013,85.0,82.0,24.43,84.0,84.0,19.0,25.55
Argentina,15 Mar  2013,86.0,79.0,25.91,80.0,82.0,18.0,25.73
Portugal,15 Mar  2013,81.0,80.0,26.83,80.0,80.0,16.0,26.91
Turkey,15 Mar  2013,76.0,75.0,24.83,77.0,77.0,14.0,24.27
Nigeria,15 Mar  2013,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,15 Mar  2013,68.0,75.0,24.52,74.0,74.0,12.0,26.36
Russia,15 Mar  2013,78.0,76.0,26.65,78.0,78.0,12.0,27.64
Mexico,15 Mar  2013,77.0,73.0,25.52,75.0,75.0,15.0,26.09
Uruguay,15 Mar  2013,81.0,79.0,27.3,75.0,79.0,14.0,26.73
Greece,15 Mar  2013,73.0,76.0,26.26,72.0,74.0,13.0,28.27
Croatia,15 Mar  2013,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,15 Mar  2013,71.0,75.0,26.3,77.0,76.0,12.0,26.36
Serbia,15 Mar  2013,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,15 Mar  2013,66.0,67.0,26.48,70.0,71.0,11.0,28.64
Switzerland,15 Mar  2013,76.0,75.0,24.39,77.0,76.0,11.0,24.91
Sweden,15 Mar  2013,83.0,74.0,27.39,74.0,76.0,11.0,27.73
Republic of Ireland,15 Mar  2013,74.0,72.0,26.83,74.0,74.0,10.0,28.18
Korea Republic,15 Mar  2013,73.0,70.0,25.35,71.0,72.0,12.0,25.18
Belgium,15 Mar  2013,77.0,80.0,24.87,78.0,80.0,10.0,23.27
United States,15 Mar  2013,73.0,73.0,26.61,74.0,74.0,12.0,27.09
Norway,15 Mar  2013,75.0,75.0,24.52,73.0,73.0,9.0,26.0
Paraguay,15 Mar  2013,79.0,70.0,28.61,73.0,74.0,11.0,29.73
Ukraine,15 Mar  2013,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,15 Mar  2013,85.0,74.0,25.7,75.0,76.0,11.0,25.82
Bulgaria,15 Mar  2013,68.0,68.0,26.87,66.0,69.0,10.0,25.73
Finland,15 Mar  2013,69.0,66.0,25.7,70.0,69.0,6.0,23.45
Scotland,15 Mar  2013,75.0,72.0,27.13,74.0,74.0,11.0,27.09
Romania,15 Mar  2013,71.0,72.0,25.13,67.0,71.0,10.0,25.82
Austria,15 Mar  2013,75.0,73.0,24.61,74.0,74.0,10.0,25.18
Wales,15 Mar  2013,82.0,73.0,24.87,73.0,75.0,4.0,25.55
Slovenia,15 Mar  2013,72.0,69.0,25.48,68.0,72.0,10.0,26.36
Ecuador,15 Mar  2013,73.0,66.0,25.96,74.0,72.0,7.0,25.82
Tunisia,15 Mar  2013,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,15 Mar  2013,68.0,69.0,25.91,69.0,70.0,5.0,26.73
Hungary,15 Mar  2013,71.0,66.0,25.09,72.0,70.0,7.0,25.45
China PR,15 Mar  2013,67.0,68.0,26.61,68.0,69.0,3.0,27.91
Netherlands,15 Mar  2013,81.0,75.0,25.61,82.0,81.0,17.0,25.09
Czech Republic,15 Mar  2013,72.0,75.0,26.61,74.0,75.0,14.0,27.55
South Africa,15 Mar  2013,69.0,70.0,25.57,69.0,71.0,8.0,25.27
New Zealand,15 Mar  2013,66.0,64.0,26.0,58.0,65.0,6.0,27.55
Côte d'Ivoire,15 Mar  2013,79.0,75.0,27.3,78.0,77.0,11.0,29.09
Chile,15 Mar  2013,76.0,73.0,25.87,76.0,76.0,10.0,27.36
Colombia,15 Mar  2013,80.0,76.0,27.52,73.0,78.0,6.0,26.45
Peru,15 Mar  2013,75.0,69.0,26.83,70.0,72.0,6.0,26.91
Egypt,15 Mar  2013,67.0,68.0,26.0,65.0,68.0,10.0,27.45
Venezuela,15 Mar  2013,74.0,70.0,25.96,69.0,71.0,5.0,27.27
Bolivia,15 Mar  2013,71.0,66.0,26.17,64.0,66.0,2.0,26.18
India,15 Mar  2013,60.0,57.0,24.52,56.0,58.0,1.0,25.55
Canada,15 Mar  2013,74.0,64.0,25.3,72.0,70.0,2.0,26.45
Saudi Arabia,15 Mar  2013,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,15 Mar  2013,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,15 Mar  2013,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,15 Mar  2013,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,15 Mar  2013,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,15 Mar  2013,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,15 Mar  2013,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,15 Mar  2013,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,08 Mar  2013,82.0,83.0,25.7,82.0,82.0,20.0,24.27
England,08 Mar  2013,85.0,80.0,25.61,79.0,81.0,17.0,25.0
Italy,08 Mar  2013,80.0,81.0,26.78,83.0,83.0,19.0,27.18
Spain,08 Mar  2013,86.0,83.0,27.0,86.0,86.0,20.0,27.0
France,08 Mar  2013,86.0,81.0,25.74,79.0,82.0,18.0,25.64
Germany,08 Mar  2013,85.0,82.0,24.43,83.0,84.0,19.0,25.55
Argentina,08 Mar  2013,86.0,79.0,25.91,80.0,82.0,18.0,25.73
Portugal,08 Mar  2013,81.0,80.0,26.83,80.0,80.0,16.0,26.91
Turkey,08 Mar  2013,76.0,75.0,24.83,77.0,77.0,14.0,24.27
Nigeria,08 Mar  2013,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,08 Mar  2013,68.0,75.0,24.52,74.0,74.0,12.0,26.36
Russia,08 Mar  2013,78.0,76.0,26.78,78.0,78.0,12.0,27.64
Mexico,08 Mar  2013,77.0,73.0,25.52,75.0,75.0,15.0,26.09
Uruguay,08 Mar  2013,81.0,79.0,27.3,75.0,79.0,14.0,26.73
Greece,08 Mar  2013,73.0,76.0,26.26,72.0,74.0,13.0,28.27
Croatia,08 Mar  2013,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,08 Mar  2013,71.0,75.0,26.3,77.0,76.0,12.0,26.36
Serbia,08 Mar  2013,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,08 Mar  2013,66.0,68.0,26.48,70.0,71.0,11.0,28.64
Switzerland,08 Mar  2013,76.0,75.0,24.39,77.0,76.0,11.0,24.91
Sweden,08 Mar  2013,83.0,74.0,27.39,74.0,76.0,11.0,27.73
Republic of Ireland,08 Mar  2013,74.0,72.0,26.83,75.0,74.0,10.0,28.18
Korea Republic,08 Mar  2013,73.0,70.0,25.35,71.0,72.0,12.0,25.18
Belgium,08 Mar  2013,77.0,80.0,24.87,78.0,80.0,10.0,23.27
United States,08 Mar  2013,73.0,73.0,26.61,74.0,74.0,12.0,27.09
